exp,species,dev_stage,tissue,area,x,y,perimeter
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,209.2,18.1,15.24,52.21
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,254.82,21.27,18.41,64.21
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,622.9,29.52,27.62,93.05
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,222.13,18.1,15.87,54.09
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,451.54,21.59,25.08,76.32
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,175.11,14.92,16.51,49.04
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,188.82,17.14,15.87,50.64
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,139.62,11.43,17.78,46.48
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,159.81,16.83,12.7,46.39
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,198.13,19.05,13.65,52.38
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,98.41,15.87,9.52,39.75
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,154.43,13.97,15.24,46.82
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,282.77,22.54,16.51,63.43
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,214.11,17.14,17.14,54.01
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,187.77,17.14,14.92,49.72
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,221.47,18.41,15.24,56.16
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,171.42,15.87,15.24,48.59
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,195.22,19.68,14.92,52.88
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,186.06,17.14,14.6,51.53
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,145.32,16.51,11.75,44.3
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,183.97,20.63,13.65,52.82
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,283.12,26.35,13.97,67.87
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,245.01,21.27,14.29,58.19
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,178.74,21.9,12.7,55.67
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,156.44,23.17,11.11,58.4
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,160.84,22.22,13.02,55.13
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,189.05,21.59,13.65,57.56
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,305.31,22.86,21.9,68.65
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,682.27,41.27,30.48,117.54
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,601.45,36.51,25.4,97.49
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,172.33,16.83,14.92,49.36
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,199.02,24.44,12.38,59.27
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,235.99,20,16.19,58.12
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,610.36,33.65,25.4,100.77
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,201.3,15.56,15.87,51.36
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,216.77,13.97,19.68,55.38
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,148.14,18.1,13.02,48.73
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,167.98,15.24,14.6,48.62
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,166.11,18.73,13.02,52.35
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,166.39,18.41,13.65,50.86
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,219.71,19.68,15.24,54.03
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,202.7,18.41,15.87,55.15
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,368.13,24.76,21.59,72.95
CGRP-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,384.37,26.98,19.37,74.12
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1062.09,35.53,43.78,124.28
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,863,32.36,40.61,115.12
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1146.64,41.88,41.88,131.4
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1804.51,38.07,65.99,172.11
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1238.03,36.17,54.57,141.78
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1673.86,47.59,44.42,151.2
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1432.9,39.97,45.69,142.01
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1064.71,29.19,53.93,136.34
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1746.33,44.42,52.03,153.25
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,901.45,38.07,39.34,117.86
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1252.93,37.44,46.32,135.19
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,773.62,29.82,32.99,103.45
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1208.64,34.9,46.32,130.01
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,406.44,23.48,31.73,88.1
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,927.82,41.24,36.17,127.31
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1961.53,44.42,65.36,176.24
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1017.8,29.82,43.78,124.66
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1042.56,28.55,45.05,123.89
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1165.76,36.8,43.15,124.02
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,938.09,34.26,36.8,117.19
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,2555.37,56.47,64.72,197.9
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1484.79,35.53,55.2,152.49
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,2288.51,53.3,64.09,183.2
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,852,31.73,39.97,117.31
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,918.53,31.09,44.42,114.74
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1171.17,32.36,45.69,126.61
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1901.34,49.49,59.64,172.17
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1135.11,35.53,47.59,134.3
GFAP-594 HNK1-488 10x 1,Round stingray,Adult,DRG,1324.85,39.97,46.32,141.34
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,228.43,21.59,15.56,64.96
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,214.61,17.46,15.87,61.77
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,183.28,14.29,16.51,57.22
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,213.19,17.14,15.24,64.88
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,130.78,17.78,10.48,49.71
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,365.58,22.54,20.95,85.23
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,147.18,18.73,9.84,56.44
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,199.36,16.19,16.51,68.2
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,459.68,25.4,26.35,87.36
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,179.74,13.97,16.51,62.61
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,235.44,20,15.24,70.93
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,160.89,15.56,14.6,53.02
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,192.78,16.19,16.51,57.96
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,329.97,25.4,17.78,80.54
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,569.05,30.79,25.08,97.66
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,461.26,30.79,19.37,92.92
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,316.75,19.05,21.59,71.2
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,255.97,19.68,17.46,64.53
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,396.89,27.94,23.17,86.67
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,429.96,22.54,26.35,82.97
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,182.5,19.05,13.97,62.35
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,345.93,33.65,18.41,88.41
NF-594 HuC-488 20x 3 DataTable,Bamboo shark,32,DRG,255.46,28.25,16.19,75.94
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,269.13,20,18.73,67.51
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,296.65,25.71,18.73,76.77
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,202.92,16.51,18.41,56.11
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,203.02,16.51,15.56,56.17
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,74.17,11.11,8.89,35.58
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,188.71,15.56,15.87,53.44
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,137.41,11.43,16.51,46.34
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,212.24,18.73,15.56,56.21
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,240.11,18.1,17.46,61
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,125.37,14.92,9.84,43.45
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,101.64,12.7,11.43,37.93
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,186.24,14.6,16.19,51.69
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,286.77,27.62,17.46,72.22
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,134.49,16.83,13.97,49.31
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,143.46,14.92,13.02,46.24
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,161.95,14.92,14.92,48.43
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,131.27,13.65,13.65,44.16
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,198.13,19.68,14.6,56.15
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,181.41,21.27,15.87,58.52
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,208.87,22.86,15.24,57.93
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,91.86,11.75,10.16,40.49
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,178.84,17.78,14.29,52.75
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,190.88,17.14,14.92,67.92
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,223.55,19.68,15.87,61.98
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,187.24,15.87,14.92,61.69
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,189.68,17.14,14.6,65.19
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,183.94,21.27,15.24,57.6
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,219.53,22.54,14.92,74.52
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,167.64,19.05,14.6,57.73
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,197.83,17.46,16.19,58.93
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,195.31,20,14.92,64.76
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,304.73,29.52,16.19,82.57
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,189.35,17.14,16.51,63.46
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,153.17,16.51,13.02,62.69
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,347.47,26.35,19.05,77.1
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,186.52,20,13.33,63.46
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,171.26,17.14,14.92,60.67
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,189.08,17.46,14.6,61.07
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,218.77,21.27,15.56,70.81
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,175.22,16.83,13.97,52.88
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,152.52,15.87,13.97,57.68
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,166.77,13.97,18.41,58.11
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,245.14,22.86,14.6,68.56
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,212.55,16.83,17.46,70.72
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,120.23,13.33,12.38,52.53
NF-594 HuC-488 20x 4 DataTable,Bamboo shark,32,DRG,169.35,16.83,13.97,61.46
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,119.98,12.38,13.33,40.64
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,94.73,8.57,14.6,40.25
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,106.98,10.48,13.33,38.89
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,107.53,11.43,13.33,39.3
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,99.82,11.75,12.06,38.33
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,82.89,11.11,9.84,35.26
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,113.73,12.06,12.38,40.12
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.38,9.21,11.11,33.4
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,129.15,13.02,13.02,44.44
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,85.01,10.79,10.48,34.42
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,88.79,9.84,12.7,37.56
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,83.14,10.48,10.48,33.64
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.63,9.84,11.11,33.03
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,116.15,11.75,13.02,41.51
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,125.22,13.33,12.7,41.73
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,111.77,13.02,11.75,39.94
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,102.9,10.79,12.38,37.63
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,103.8,9.21,15.87,40.58
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,101.79,11.75,12.7,40.07
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,87.12,9.52,12.7,35.68
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,87.12,12.06,12.7,36.82
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,52.61,7.3,9.52,28.01
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,62.33,8.25,10.48,30.16
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,85.11,10.48,12.06,37.37
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.83,11.75,9.84,34.28
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,99.57,10.79,13.65,39.24
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,128.5,14.29,11.75,42.92
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,110.96,12.38,12.7,39.45
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,111.26,12.06,13.02,40.12
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,82.89,9.52,11.11,33.79
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,49.63,7.94,7.94,25.93
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,55.83,7.62,9.21,28.02
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,18.59,5.08,5.08,16.41
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,45.86,9.21,6.35,26.33
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,42.58,8.57,8.25,25.72
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,59.06,10.48,7.62,29.98
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,44.55,9.21,6.03,26.11
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,114.29,14.29,10.48,39.46
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,90.05,9.21,12.06,35.3
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,47.57,8.89,7.3,25.93
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,101.08,11.75,11.43,38.41
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,71.76,9.84,10.48,31.91
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,72.46,7.94,11.11,32.09
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,70.09,9.52,10.48,32.6
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,131.27,13.33,13.65,42.28
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,46.01,8.25,6.35,26.04
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,33.66,6.35,6.35,21.76
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,76.14,9.84,12.06,34.98
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,86.72,9.52,11.75,34.42
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,68.38,7.94,10.79,31.19
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,46.51,9.84,6.03,26.57
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.53,10.16,10.16,32.38
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,39.41,5.08,9.52,24.78
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,144.42,13.33,14.92,44.21
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,125.47,11.43,13.97,40.9
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,68.38,9.21,9.84,30.53
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,51.5,7.3,9.84,27.52
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,50.09,7.62,7.94,26.4
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,81.63,8.89,11.43,33.96
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,75.23,9.21,10.16,32.13
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,73.57,11.11,7.94,32.6
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,41.52,6.35,7.94,24.61
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,46.31,6.98,8.57,25.68
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,62.74,7.62,10.16,29.35
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,61.53,8.57,8.25,28.83
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,47.92,8.57,8.25,26.35
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,62.28,11.11,9.21,32.24
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,86.37,10.48,12.06,39.61
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,48.98,7.62,8.25,26.02
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,88.13,11.43,12.06,36.91
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,86.72,13.02,9.84,42.79
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,93.57,12.06,12.06,37.63
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,71.3,11.43,7.94,31.8
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,68.88,12.06,10.48,34.56
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,93.57,9.84,15.56,40.26
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,135.3,11.75,15.56,43.29
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,58.25,9.84,9.52,29.83
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,105.16,11.43,12.7,38.61
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,67.17,11.11,9.52,33.56
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,89.09,10.48,11.43,35.81
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,27.61,6.67,7.94,23.84
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,87.58,10.79,11.43,36.4
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,91.41,13.33,13.65,41.5
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,84.76,8.57,11.75,34.78
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,63.64,9.52,10.16,30.89
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,78.96,12.38,10.48,35.82
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,59.71,7.62,10.79,29.9
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,81.78,9.84,12.38,34.31
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,52.31,9.21,9.21,27.96
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,34.62,6.98,7.62,23.15
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,79.87,9.21,13.02,35.03
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,125.52,11.43,13.65,41.89
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,60.37,7.94,9.84,28.9
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,47.01,8.25,8.57,26.79
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,105.37,11.75,11.43,38.35
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,60.01,6.98,12.38,31.43
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,28.02,4.76,8.25,21.51
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,120.43,19.05,13.02,51.07
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,106.58,13.97,10.16,38.79
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,82.89,9.21,12.38,35.22
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,55.53,6.98,11.11,29.92
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,53.97,10.79,10.48,33.53
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,35.53,5.08,10.16,26.52
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,84.61,11.43,9.52,34.03
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,85.01,11.75,10.16,37.45
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,85.87,8.89,14.92,38.75
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,66.06,8.89,11.75,31.72
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,35.02,6.03,6.98,22.48
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,72.36,7.94,13.02,33.84
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,79.36,11.11,11.43,35.09
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,92.97,10.16,12.7,37.05
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,63.64,7.3,12.38,31.56
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,101.79,12.7,12.38,38.85
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,76.34,11.43,11.11,35.02
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,50.84,7.94,9.52,27.16
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,57.9,9.21,11.11,31.65
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,109.7,15.56,9.52,41.16
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,29.48,5.71,7.3,20.64
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,94.94,10.79,13.65,38.21
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,66.82,11.43,9.84,33.1
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,65.41,15.87,6.98,40.93
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,71.1,12.38,9.52,32.84
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,69.99,7.3,12.38,32.1
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,54.07,9.84,10.16,31.36
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,59.21,11.43,8.25,32.41
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,41.07,6.35,9.84,26.33
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,91.76,8.89,13.65,37.91
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,87.83,10.16,12.38,35.63
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,59.91,11.11,8.89,30.3
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,72.01,8.25,12.06,32.8
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,39.35,5.4,10.48,28.33
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,98.97,10.79,10.79,36.31
